1, 8 
1, 2 
1, 2 
1, 2 
2, 10 
4, 10 
1, 3 
6, 12 
1, 2 
1, 2 
1, 2 
2, 7 
1, 2 
1, 2 
1, 1 
1, 2 
3, 7 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 8 
2, 5 
2, 6 
4, 14 
3, 10 
3, 14 
9, 25 
5, 22 
4, 8 
1, 4 
1, 2 
1, 2 
1, 2 
3, 7 
2, 4 
1, 1 
1, 1 
8, 18 
6, 19 
2, 7 
6, 41 
2, 4 
8, 40 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 6 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
3, 7 
1, 5 
3, 6 
4, 6 
1, 2 
6, 13 
1, 2 
1, 5 
6, 24 
6, 25 
6, 24 
6, 25 
6, 25 
6, 23 
4, 4 
1, 2 
6, 17 
1, 3 
1, 2 
1, 1 
2, 25 
1, 13 
1, 5 
1, 3 
5, 57 
1, 2 
1, 2 
1, 4 
2, 7 
1, 3 
2, 5 
1, 4 
1, 4 
2, 7 
1, 2 
1, 3 
1, 2 
1, 4 
1, 2 
1, 2 
1, 1 
2, 4 
3, 9 
1, 3 
1, 3 
1, 5 
1, 2 
3, 5 
1, 2 
1, 2 
8, 11 
1, 2 
4, 13 
1, 3 
1, 3 
6, 15 
1, 5 
2, 4 
1, 2 
3, 5 
1, 2 
1, 2 
1, 5 
1, 2 
8, 11 
11, 39 
6, 28 
5, 14 
22, 67 
11, 39 
1, 17 
3, 7 
1, 1 
2, 4 
2, 10 
2, 11 
1, 4 
1, 2 
1, 2 
1, 2 
1, 2 
1, 3 
1, 3 
1, 1 
3, 8 
1, 1 
2, 8 
3, 6 
1, 2 
14, 67 
3, 9 
2, 6 
2, 6 
2, 6 
2, 6 
2, 7 
2, 7 
1, 2 
1, 2 
1, 2 
3, 7 
2, 4 
3, 10 
5, 34 
6, 19 
3, 15 
1, 2 
4, 16 
1, 2 
2, 7 
4, 10 
2, 5 
4, 13 
4, 15 
13, 27 
5, 15 
7, 18 
4, 6 
14, 37 
63, 308 
5, 11 
5, 11 
1, 2 
1, 3 
2, 3 
2, 12 
1, 2 
1, 3 
1, 6 
11, 73 
9, 45 
7, 32 
2, 5 
9, 25 
7, 23 
7, 23 
2, 13 
2, 13 
5, 26 
7, 29 
7, 32 
7, 29 
7, 28 
7, 28 
2, 6 
1, 9 
1, 3 
2, 23 
2, 4 
5, 13 
10, 26 
11, 30 
1, 2 
1, 2 
4, 10 
1, 1 
1, 2 
1, 2 
1, 3 
2, 5 
2, 6 
1, 4 
3, 14 
3, 7 
1, 3 
20, 73 
9, 45 
1, 14 
3, 11 
18, 173 
1, 6 
1, 1 
3, 4 
61, 180 
2, 4 
1, 6 
1, 1 
1, 1 
1, 1 
1, 1 
1, 1 
6, 20 
1, 4 
1, 3 
2, 4 
1, 3 
2, 5 
3, 14 
8, 30 
12, 38 
2, 55 
2, 5 
1, 2 
4, 11 
3, 6 
1, 2 
3, 33 
2, 5 
10, 15 
2, 8 
8, 33 
3, 7 
3, 26 
1, 3 
8, 22 
1, 3 
1, 4 
1, 2 
5, 10 
3, 7 
13, 23 
15, 38 
1, 2 
1, 2 
3, 4 
2, 2 
1, 2 
1, 11 
1, 3 
3, 87 
5, 19 
3, 6 
1, 38 
2, 4 
3, 11 
35, 134 
5, 14 
2, 5 
1, 3 
1, 3 
4, 13 
3, 12 
5, 22 
2, 4 
5, 18 
1, 3 
1, 13 
3, 8 
1, 2 
1, 21 
2, 25 
4, 23 
1, 4 
1, 2 
1, 3 
1, 3 
3, 6 
3, 4 
3, 4 
4, 6 
1, 2 
1, 2 
6, 19 
3, 8 
2, 4 
2, 5 
2, 5 
4, 14 
1, 4 
5, 9 
1, 7 
1, 3 
1, 3 
1, 5 
6, 11 
1, 6 
1, 2 
1, 3 
1, 3 
2, 7 
1, 2 
2, 5 
7, 57 
3, 7 
15, 55 
1, 2 
2, 7 
2, 6 
14, 50 
11, 40 
8, 26 
3, 7 
1, 3 
1, 2 
4, 11 
2, 9 
1, 3 
2, 7 
1, 2 
1, 2 
1, 2 
1, 2 
