2, 3
1, 3
3, 16
5, 13
1, 4
1, 4
1, 3
1, 4
2, 5
1, 3
5, 14
6, 16
35, 78
16, 51
2, 5
1, 3
1, 3
1, 3
2, 4
2, 4
1, 3
1, 3
1, 4
2, 5
2, 4
1, 6
1, 5
1, 5
2, 8
1, 5
4, 10
1, 3
1, 3
3, 5
2, 5
2, 5
2, 6
2, 7
1, 3
1, 3
1, 3
6, 11
1, 3
1, 5
1, 3
1, 3
4, 11
2, 4
2, 4
2, 4
2, 4
2, 4
2, 5
1, 3
1, 3
1, 3
1, 3
4, 7
2, 4
2, 5
1, 3
1, 3
4, 8
1, 2
1, 2
3, 7
1, 4
1, 3
1, 3
2, 6
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
6, 10
1, 3
1, 3
13, 41
1, 5
1, 5
1, 4
2, 8
2, 8
2, 8
1, 3
1, 3
2, 8
1, 36
2, 8
4, 8
5, 6
1, 3
1, 3
1, 3
1, 3
1, 3
1, 5
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
4, 10
1, 19
1, 3
1, 4
1, 3
1, 3
2, 8
2, 15
4, 22
5, 24
1, 2
1, 3
1, 3
2, 8
6, 21
2, 6
2, 8
1, 5
1, 5
2, 54
1, 10
1, 6
2, 3
1, 3
1, 3
1, 3
1, 3
1, 3
3, 5
11, 16
2, 6
1, 2
1, 3
7, 12
1, 3
1, 3
1, 3
1, 3
1, 6
1, 3
1, 3
2, 3
1, 3
3, 8
1, 3
7, 21
2, 5
1, 15
1, 11
1, 4
1, 3
1, 3
1, 4
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
7, 24
1, 6
1, 3
1, 3
1, 3
1, 3
1, 2
2, 4
2, 3
4, 10
1, 3
2, 3
6, 18
3, 11
1, 2
2, 8
2, 6
1, 5
2, 7
2, 12
1, 3
1, 3
5, 11
2, 7
4, 16
2, 7
1, 6
5, 15
3, 6
25, 99
1, 6
1, 3
12, 24
1, 4
1, 3
2, 3
1, 3
1, 3
1, 3
1, 3
2, 4
2, 4
2, 4
1, 3
1, 3
2, 4
2, 4
2, 4
1, 3
1, 16
2, 9
2, 8
1, 16
2, 12
2, 12
1, 16
2, 14
2, 20
2, 6
2, 12
2, 19
1, 2
2, 4
1, 3
1, 3
3, 9
2, 4
2, 4
6, 20
1, 3
2, 7
1, 3
1, 3
3, 10
3, 9
3, 11
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
3, 7
2, 6
3, 5
1, 14
1, 40
1, 18
3, 16
1, 21
1, 23
1, 15
1, 6
1, 3
1, 3
1, 3
3, 8
37, 79
7, 14
8, 13
1, 3
1, 5
1, 6
1, 3
1, 2
2, 4
1, 6
1, 4
4, 16
1, 3
2, 10
2, 8
1, 8
28, 76
1, 3
1, 3
1, 3
1, 4
1, 4
1, 4
1, 4
1, 3
2, 5
1, 3
1, 3
1, 3
1, 3
1, 2
2, 4
1, 3
1, 3
2, 16
2, 24
1, 17
1, 3
1, 3
1, 3
3, 6
1, 3
1, 3
1, 3
1, 3
1, 4
2, 8
2, 11
2, 6
2, 6
1, 6
1, 8
1, 3
2, 6
1, 10
1, 10
2, 14
1, 10
2, 14
1, 36
1, 24
1, 48
1, 3
1, 4
1, 5
1, 7
1, 11
2, 7
1, 5
3, 9
1, 3
1, 3
1, 6
1, 10
1, 3
23, 42
3, 7
3, 7
1, 3
1, 3
2, 7
1, 3
1, 3
3, 5
1, 8
2, 7
3, 10
5, 6
2, 7
2, 41
3, 6
2, 5
3, 6
4, 10
2, 10
4, 12
1, 5
4, 8
1, 3
16, 36
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 2
1, 3
1, 3
1, 6
11, 40
2, 9
2, 6
1, 6
3, 3
1, 3
9, 28
2, 6
1, 3
2, 5
1, 3
2, 5
1, 3
2, 6
2, 8
2, 12
1, 10
1, 3
1, 3
1, 3
2, 7
2, 8
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
5, 14
1, 4
2, 6
2, 6
6, 15
1, 6
1, 5
3, 9
2, 6
3, 14
3, 17
1, 4
1, 3
34, 60
33, 59
33, 58
33, 58
33, 58
34, 59
34, 60
34, 57
1, 6
1, 3
1, 3
1, 3
1, 3
2, 5
1, 2
2, 4
2, 7
6, 16
1, 6
3, 10
1, 5
1, 5
2, 4
5, 20
3, 10
8, 20
3, 6
10, 33
7, 16
3, 9
2, 5
1, 4
2, 5
1, 3
1, 3
1, 3
2, 6
1, 3
1, 3
1, 3
1, 3
2, 5
2, 5
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 2
2, 3
1, 5
1, 6
2, 4
1, 3
1, 2
2, 3
2, 4
1, 2
1, 3
1, 3
1, 3
3, 6
15, 30
2, 5
1, 3
1, 2
1, 3
3, 10
1, 6
1, 3
3, 14
3, 12
3, 8
1, 5
5, 11
1, 4
1, 3
1, 3
3, 5
5, 8
1, 4
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
11, 15
2, 3
5, 9
23, 38
32, 54
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
3, 5
1, 4
3, 6
1, 26
2, 6
1, 7
2, 6
3, 7
6, 21
1, 3
1, 3
2, 4
2, 4
9, 18
1, 5
5, 8
73, 144
17, 35
1, 3
1, 3
16, 34
1, 5
12, 17
1, 3
1, 3
1, 3
14, 19
12, 17
1, 3
13, 19
1, 3
18, 30
1, 3
13, 21
4, 9
1, 7
1, 2
1, 3
1, 3
1, 3
1, 4
1, 4
2, 3
2, 3
1, 4
2, 7
2, 5
1, 3
1, 3
1, 4
1, 3
1, 3
3, 7
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
2, 4
1, 3
1, 4
2, 3
1, 4
4, 9
3, 11
1, 4
4, 7
5, 8
2, 8
2, 4
1, 3
1, 3
1, 3
1, 4
1, 4
1, 5
1, 3
91, 157
1, 3
11, 60
2, 16
2, 9
2, 13
2, 16
2, 15
5, 26
2, 8
1, 6
1, 4
3, 25
8, 12
1, 5
1, 3
3, 8
2, 5
9, 16
19, 53
8, 27
10, 35
7, 24
12, 25
14, 49
17, 53
7, 21
43, 95
1, 9
2, 20
1, 4
8, 28
7, 18
10, 24
33, 87
8, 28
86, 345
7, 18
21, 54
6, 20
1, 4
1, 4
1, 3
4, 13
1, 3
1, 3
1, 3
1, 3
1, 3
