1, 3 
1, 7 
1, 3 
1, 3 
1, 3 
1, 3 
2, 5 
1, 3 
1, 3 
1, 3 
1, 3 
2, 7 
2, 4 
2, 33 
3, 8 
1, 5 
2, 9 
3, 15 
4, 16 
2, 16 
3, 16 
2, 14 
2, 16 
2, 16 
2, 21 
4, 29 
1, 9 
3, 20 
3, 25 
6, 31 
2, 13 
6, 22 
13, 48 
1, 6 
1, 6 
1, 13 
1, 3 
1, 7 
8, 62 
6, 21 
3, 11 
8, 34 
1, 3 
1, 7 
14, 51 
5, 31 
7, 36 
5, 22 
6, 26 
7, 24 
6, 30 
5, 19 
6, 26 
10, 26 
7, 32 
9, 28 
5, 21 
6, 21 
5, 18 
5, 18 
5, 18 
3, 22 
6, 20 
8, 20 
1, 3 
3, 9 
2, 6 
1, 3 
1, 3 
2, 7 
1, 3 
4, 16 
5, 19 
4, 16 
2, 6 
5, 16 
2, 10 
7, 20 
2, 11 
4, 7 
15, 52 
12, 52 
1, 4 
1, 5 
3, 10 
1, 3 
1, 3 
1, 3 
1, 4 
3, 9 
2, 7 
10, 23 
15, 33 
7, 21 
1, 5 
4, 7 
4, 11 
10, 15 
2, 7 
7, 16 
3, 9 
3, 7 
3, 5 
2, 4 
1, 3 
2, 5 
2, 5 
3, 11 
1, 4 
1, 3 
1, 3 
1, 3 
1, 6 
1, 3 
2, 4 
1, 2 
1, 2 
1, 2 
2, 7 
1, 3 
1, 6 
16, 59 
2, 4 
1, 3 
1, 12 
3, 8 
1, 4 
3, 9 
1, 3 
1, 2 
1, 2 
1, 2 
5, 29 
1, 4 
1, 4 
1, 3 
1, 3 
3, 6 
2, 4 
1, 3 
3, 13 
1, 3 
1, 3 
5, 22 
1, 3 
1, 3 
1, 4 
1, 4 
1, 4 
5, 20 
6, 35 
6, 36 
6, 35 
6, 17 
1, 4 
1, 3 
5, 19 
5, 16 
5, 18 
5, 18 
6, 19 
5, 13 
5, 15 
1, 4 
2, 5 
1, 8 
2, 67 
3, 16 
11, 25 
2, 8 
2, 4 
5, 10 
1, 2 
2, 4 
2, 4 
3, 8 
2, 4 
5, 24 
1, 3 
1, 3 
2, 10 
1, 4 
1, 3 
5, 16 
3, 11 
5, 12 
4, 10 
1, 4 
1, 3 
1, 3 
1, 3 
1, 3 
3, 16 
3, 39 
2, 19 
1, 5 
1, 25 
1, 27 
1, 27 
1, 8 
1, 11 
1, 8 
1, 19 
1, 12 
1, 11 
1, 12 
1, 11 
1, 8 
1, 14 
1, 16 
1, 12 
2, 27 
2, 27 
1, 9 
1, 17 
1, 15 
1, 9 
1, 17 
1, 14 
1, 17 
1, 5 
1, 5 
1, 5 
1, 5 
1, 5 
1, 5 
1, 3 
1, 8 
1, 3 
1, 6 
3, 4 
4, 8 
1, 3 
1, 3 
1, 3 
1, 7 
1, 2 
4, 8 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 8 
16, 41 
23, 61 
2, 7 
1, 2 
9, 38 
1, 4 
1, 5 
1, 4 
45, 135 
1, 3 
4, 14 
1, 2 
1, 6 
3, 11 
3, 11 
2, 4 
1, 3 
1, 3 
3, 11 
2, 9 
1, 4 
2, 17 
12, 64 
14, 79 
1, 3 
1, 6 
1, 5 
17, 61 
4, 39 
4, 34 
1, 5 
4, 47 
4, 42 
9, 35 
24, 77 
1, 3 
1, 3 
1, 3 
1, 6 
1, 6 
1, 6 
1, 6 
1, 3 
4, 13 
1, 3 
7, 45 
8, 43 
5, 28 
7, 44 
7, 36 
7, 35 
3, 13 
3, 13 
3, 12 
4, 16 
4, 16 
1, 3 
1, 4 
1, 7 
3, 10 
1, 3 
1, 20 
3, 12 
5, 30 
4, 19 
4, 11 
1, 3 
3, 7 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
2, 7 
2, 5 
14, 61 
8, 88 
3, 9 
10, 57 
28, 112 
2, 12 
1, 6 
1, 3 
2, 6 
1, 4 
3, 8 
3, 9 
1, 3 
1, 3 
1, 8 
3, 11 
1, 3 
1, 3 
1, 16 
1, 6 
1, 13 
2, 12 
2, 6 
15, 36 
3, 8 
11, 23 
11, 29 
1, 2 
1, 3 
8, 15 
7, 20 
5, 16 
6, 14 
4, 8 
2, 4 
9, 41 
4, 13 
3, 8 
4, 9 
7, 19 
14, 30 
14, 35 
4, 12 
2, 6 
2, 6 
2, 10 
7, 19 
9, 24 
6, 18 
1, 3 
23, 55 
1, 2 
1, 2 
7, 11 
2, 8 
1, 2 
1, 2 
1, 2 
1, 2 
65, 100 
4, 13 
2, 6 
6, 15 
1, 10 
4, 105 
3, 18 
1, 3 
1, 3 
10, 46 
1, 3 
3, 16 
6, 15 
2, 8 
27, 84 
3, 9 
3, 10 
1, 2 
1, 2 
3, 8 
2, 7 
2, 4 
2, 4 
1, 4 
12, 35 
1, 4 
1, 4 
1, 3 
4, 22 
4, 24 
4, 16 
4, 23 
1, 6 
1, 20 
1, 9 
3, 6 
6, 23 
1, 3 
1, 6 
1, 6 
2, 4 
1, 31 
2, 8 
11, 44 
2, 8 
2, 4 
17, 66 
1, 2 
1, 2 
1, 3 
1, 3 
1, 3 
1, 3 
4, 18 
6, 23 
4, 17 
4, 16 
4, 19 
4, 19 
4, 17 
4, 15 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
2, 5 
3, 5 
2, 5 
3, 5 
9, 27 
1, 10 
1, 3 
1, 3 
1, 3 
1, 6 
1, 5 
1, 6 
1, 6 
1, 6 
1, 4 
3, 7 
1, 3 
1, 3 
2, 6 
4, 10 
10, 21 
1, 3 
1, 3 
1, 3 
19, 26 
3, 7 
3, 7 
1, 8 
1, 3 
2, 6 
9, 21 
6, 10 
8, 15 
3, 10 
3, 9 
6, 19 
1, 5 
1, 2 
1, 2 
2, 5 
2, 5 
1, 3 
1, 3 
3, 5 
2, 4 
1, 3 
9, 14 
2, 5 
2, 5 
2, 5 
1, 5 
2, 4 
1, 44 
4, 8 
2, 8 
10, 45 
15, 69 
1, 5 
2, 4 
1, 6 
1, 6 
1, 5 
1, 4 
8, 14 
9, 26 
32, 94 
1, 3 
2, 5 
1, 3 
1, 3 
1, 3 
1, 3 
1, 6 
1, 6 
1, 6 
1, 5 
1, 6 
5, 36 
1, 4 
2, 13 
1, 3 
2, 5 
6, 9 
7, 36 
1, 3 
2, 11 
1, 4 
2, 9 
1, 4 
2, 13 
1, 3 
1, 3 
1, 3 
1, 4 
6, 22 
3, 11 
1, 9 
2, 10 
4, 41 
1, 2 
3, 9 
5, 38 
8, 35 
10, 74 
2, 6 
1, 5 
4, 15 
4, 15 
2, 9 
2, 6 
11, 119 
1, 3 
3, 15 
3, 15 
10, 21 
15, 104 
8, 13 
8, 13 
2, 5 
17, 84 
2, 5 
2, 9 
1, 8 
1, 3 
1, 3 
2, 6 
2, 6 
3, 10 
9, 26 
3, 11 
7, 19 
1, 3 
38, 111 
2, 6 
1, 3 
4, 15 
1, 3 
3, 22 
3, 12 
4, 25 
3, 21 
1, 11 
1, 3 
1, 3 
1, 4 
19, 69 
3, 9 
2, 7 
1, 4 
2, 4 
1, 5 
4, 6 
9, 18 
1, 5 
1, 4 
2, 8 
1, 4 
1, 4 
1, 9 
1, 3 
1, 4 
1, 3 
3, 11 
3, 18 
1, 3 
1, 3 
1, 3 
1, 5 
4, 8 
1, 3 
1, 3 
1, 3 
1, 6 
4, 8 
5, 19 
1, 4 
1, 4 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 4 
1, 3 
1, 3 
3, 28 
1, 3 
1, 7 
1, 10 
1, 3 
1, 7 
1, 10 
1, 3 
1, 7 
1, 10 
1, 3 
1, 7 
1, 10 
7, 21 
2, 8 
18, 44 
1, 11 
5, 14 
8, 40 
8, 44 
5, 13 
4, 10 
4, 8 
4, 8 
4, 8 
1, 3 
5, 11 
5, 13 
10, 30 
4, 7 
2, 4 
2, 4 
4, 11 
2, 6 
3, 21 
3, 21 
1, 4 
1, 3 
1, 2 
1, 4 
1, 3 
1, 4 
1, 5 
2, 4 
1, 24 
1, 19 
3, 7 
2, 15 
2, 19 
2, 6 
1, 4 
1, 5 
2, 4 
1, 6 
1, 6 
1, 5 
1, 4 
1, 5 
10, 30 
11, 51 
2, 10 
8, 13 
11, 43 
9, 15 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 2 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 5 
1, 3 
1, 3 
1, 3 
39, 111 
13, 19 
10, 33 
8, 19 
1, 8 
1, 8 
1, 6 
2, 6 
4, 12 
1, 3 
3, 12 
3, 12 
1, 3 
1, 3 
3, 5 
2, 8 
2, 9 
6, 18 
11, 20 
1, 3 
13, 37 
1, 3 
1, 3 
1, 3 
1, 3 
14, 34 
1, 3 
1, 6 
1, 3 
1, 6 
1, 3 
1, 6 
2, 4 
2, 4 
2, 5 
5, 7 
2, 6 
1, 3 
4, 7 
4, 7 
3, 5 
3, 5 
1, 3 
1, 7 
3, 5 
1, 5 
1, 3 
4, 8 
1, 3 
1, 3 
1, 3 
1, 3 
2, 4 
8, 20 
8, 20 
4, 8 
5, 25 
3, 7 
44, 134 
2, 13 
1, 6 
1, 8 
4, 19 
4, 21 
1, 3 
3, 8 
1, 3 
1, 3 
1, 3 
5, 15 
3, 10 
1, 3 
4, 11 
2, 8 
1, 3 
2, 5 
2, 7 
1, 3 
2, 5 
2, 7 
1, 3 
2, 5 
2, 7 
1, 15 
3, 7 
6, 37 
4, 29 
4, 30 
6, 22 
7, 23 
6, 22 
6, 24 
6, 22 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
4, 19 
2, 7 
3, 12 
5, 18 
5, 40 
5, 21 
5, 40 
5, 41 
5, 19 
1, 3 
12, 33 
1, 3 
1, 3 
1, 3 
1, 6 
1, 6 
1, 6 
1, 6 
1, 6 
1, 6 
1, 5 
1, 6 
3, 19 
6, 25 
1, 2 
3, 9 
2, 7 
2, 4 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
3, 7 
13, 32 
1, 2 
1, 3 
1, 3 
6, 25 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 17 
2, 7 
1, 3 
1, 3 
1, 3 
6, 25 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 7 
1, 3 
2, 6 
3, 8 
2, 7 
3, 8 
5, 20 
2, 9 
5, 16 
3, 11 
2, 7 
10, 37 
3, 10 
3, 13 
11, 49 
5, 29 
1, 3 
1, 3 
1, 3 
5, 53 
10, 20 
2, 7 
2, 7 
2, 24 
11, 24 
4, 11 
3, 9 
2, 14 
4, 22 
4, 14 
2, 7 
1, 3 
1, 3 
1, 3 
1, 3 
2, 22 
1, 2 
1, 2 
1, 2 
1, 2 
1, 5 
1, 6 
2, 5 
3, 13 
4, 21 
15, 66 
5, 19 
4, 11 
2, 14 
10, 53 
3, 11 
21, 64 
6, 19 
14, 55 
3, 8 
1, 10 
1, 3 
1, 3 
1, 3 
1, 3 
14, 58 
16, 29 
10, 18 
2, 29 
4, 13 
4, 13 
1, 5 
6, 34 
6, 33 
4, 13 
1, 7 
1, 3 
1, 3 
2, 19 
1, 7 
1, 3 
1, 6 
1, 6 
1, 5 
1, 4 
1, 3 
1, 3 
1, 3 
2, 6 
3, 12 
1, 5 
1, 5 
1, 5 
1, 5 
1, 13 
4, 24 
4, 25 
3, 21 
3, 23 
3, 17 
3, 16 
4, 15 
5, 17 
6, 16 
1, 9 
6, 53 
3, 14 
11, 30 
1, 2 
1, 2 
1, 2 
1, 2 
1, 3 
2, 4 
2, 4 
1, 3 
7, 15 
2, 18 
4, 41 
2, 11 
2, 8 
3, 12 
2, 5 
2, 5 
1, 6 
1, 6 
2, 4 
1, 31 
16, 45 
2, 4 
2, 4 
1, 2 
1, 2 
1, 3 
1, 3 
1, 3 
1, 3 
8, 30 
8, 32 
7, 26 
7, 28 
7, 26 
7, 25 
4, 14 
4, 14 
4, 19 
4, 22 
15, 43 
9, 32 
6, 27 
1, 5 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 3 
1, 12 
1, 3 
1, 3 
1, 3 
